timestamp_s,pitch_degrees_t1,control_latency_microseconds_t1,pitch_degrees_t2,control_latency_microseconds_t2,pitch_degrees_t3,control_latency_microseconds_t3
8.56,1.41792,6.2,3.10372,5.01,1.58064,10.01
8.57,1.0509,5.25,0.54599,6.2,2.07146,4.29
8.58,3.08108,6.91,-0.44591,6.91,0.75709,5.01
8.59,1.37375,6.91,0.5522,5.01,-0.40365,4.77
8.6,0.69599,5.72,0.42219,8.34,1.25774,5.96
8.61,1.86928,5.01,1.89032,6.2,1.07518,9.06
8.62,0.21237,5.96,1.9084,5.96,2.33706,5.72
8.63,1.64096,4.77,1.70728,6.2,2.11937,4.77
8.64,0.58232,4.77,1.22105,5.01,1.87248,3.81
8.65,0.27324,4.77,1.81138,9.06,1.32279,5.96
8.66,1.11217,4.77,1.03324,6.91,2.65389,15.02
8.67,2.64681,5.01,3.66153,3.81,1.72076,8.11
8.68,3.1615,5.01,3.47475,9.3,0.89922,11.21
8.69,0.58755,5.25,1.61667,6.91,1.77492,5.96
8.7,-0.55848,4.77,1.9635,4.77,0.12776,5.96
8.71,-0.71057,4.77,1.35253,5.01,1.97652,5.96
8.72,0.58851,5.72,2.18337,5.01,0.54699,4.05
8.73,1.54101,5.96,0.41311,5.96,2.10194,5.96
8.74,1.3537,8.82,1.70236,5.01,0.84551,5.01
8.75,3.75472,10.97,0.15007,3.81,1.35913,6.2
8.76,4.03087,5.96,1.27726,4.77,2.04202,5.01
8.77,4.07936,5.01,0.97793,3.81,2.65441,9.78
8.78,1.7791,7.15,0.60692,10.97,0.7381,10.01
8.79,2.69404,5.25,2.61495,4.05,1.4053,5.01
8.8,1.39975,5.01,3.087,4.29,1.92533,8.11
8.81,2.97111,5.01,1.19983,4.29,1.43218,5.25
8.82,2.94362,5.96,1.13065,6.2,1.70143,7.15
8.83,1.10497,5.96,1.67915,4.05,1.97147,5.96
8.84,1.30904,5.96,1.04756,11.92,1.4158,4.29
8.85,2.67842,5.25,2.86151,9.06,1.42913,5.96
8.86,1.31797,5.25,3.21176,5.01,1.91734,5.01
8.87,1.01313,5.25,1.88879,10.01,2.05387,5.01
8.88,2.2671,5.01,1.38418,25.99,1.30593,5.01
8.89,0.87493,4.77,2.31042,31.95,1.33982,4.77
8.9,1.10781,5.01,1.98716,15.02,1.72731,4.77
8.91,0.48291,4.05,1.41728,10.01,1.86463,3.81
8.92,2.96529,4.77,2.4289,11.68,1.28772,6.91
8.93,3.22428,6.91,0.98649,5.96,1.25935,5.01
8.94,1.78493,5.25,0.79095,11.92,2.76977,6.2
8.95,0.7074,5.01,1.41028,5.96,2.293,5.01
8.96,0.85145,5.25,1.36316,5.96,1.46842,4.29
8.97,2.49153,10.01,1.84182,10.97,3.06539,7.15
8.98,2.77662,4.77,1.63417,11.92,0.78851,4.29
8.99,1.93085,5.96,1.93918,10.01,0.38889,6.2
9.0,2.72397,5.72,1.06458,6.91,0.75715,4.05
9.01,1.2986,5.01,2.14445,5.01,2.18471,5.96
9.02,2.84141,12.87,2.76672,5.25,2.34389,5.01
9.03,2.51988,5.01,0.45957,5.96,2.24815,5.96
9.04,1.30175,4.05,1.6264,7.87,1.0062,5.01
9.05,2.53554,5.01,0.06581,5.72,1.76204,5.25
9.06,-0.06031,5.96,1.41769,5.96,-0.05121,8.82
9.07,-0.79717,15.02,1.68702,3.81,1.75132,4.05
9.08,-0.17027,9.06,1.80506,6.2,1.20032,6.2
9.09,2.32047,6.2,1.76655,4.77,3.13248,4.05
9.1,2.76126,6.2,1.84861,6.91,4.52762,4.77
9.11,1.48037,6.2,1.18397,6.91,3.90955,3.81
9.12,2.49843,5.01,3.2718,5.72,1.74245,5.01
9.13,-0.14097,5.96,4.12561,5.72,0.73683,5.01
9.14,-0.41361,5.25,2.45324,7.15,2.21466,5.01
9.15,-0.78548,4.77,2.16683,4.77,0.86413,15.74
9.16,1.19857,5.01,1.86443,6.91,1.81121,28.13
9.17,1.05083,5.01,1.95738,3.81,1.86633,17.17
9.18,3.43395,5.96,1.67175,5.72,1.45955,11.21
9.19,3.26446,5.96,1.57299,5.72,2.02016,14.07
9.2,2.23239,6.2,2.88233,6.2,1.66821,8.82
9.21,1.24658,5.01,1.4154,5.96,2.03762,13.11
9.22,0.34736,5.96,3.38546,4.29,0.99379,13.83
9.23,2.22874,6.2,4.21344,4.29,1.00764,4.77
9.24,2.20135,4.77,2.66078,5.01,2.86622,6.91
9.25,2.1325,4.77,0.67855,3.81,2.00665,11.92
9.26,2.05941,5.96,0.45926,5.96,1.9356,6.91
9.27,2.90086,4.77,2.00387,5.01,1.53405,6.2
9.28,0.76233,5.01,-0.0547,5.96,3.19544,7.15
9.29,1.80966,5.01,1.11698,4.77,1.4328,7.87
9.3,0.51046,5.01,0.86959,9.06,2.03682,7.15
9.31,0.82971,5.01,0.89212,6.2,1.00722,5.96
9.32,1.03802,4.05,3.027,5.01,3.25645,3.81
9.33,3.07155,6.2,1.71525,3.81,2.16064,7.87
9.34,4.00124,6.2,2.33462,5.72,1.34207,5.01
9.35,2.3992,5.72,0.59358,5.72,0.21792,5.72
9.36,2.51642,5.25,1.36308,6.2,1.09178,4.05
9.37,0.87605,6.2,0.27276,6.2,0.82459,5.96
9.38,3.32656,17.17,1.60461,5.01,3.35636,5.01
9.39,3.50916,34.09,0.67963,5.96,3.84866,6.2
9.4,1.6646,13.11,0.43688,5.25,2.63484,5.96
9.41,0.62646,19.07,1.47853,5.01,0.89642,5.96
9.42,0.45325,13.11,1.56555,5.72,2.15369,6.2
9.43,1.33239,14.78,1.38234,10.01,1.57688,6.91
9.44,1.94403,8.82,1.47291,9.06,2.85283,28.13
9.45,1.60146,11.21,2.3662,6.2,1.75338,21.93
9.46,2.67917,12.87,1.881,4.05,1.24296,15.02
9.47,2.85026,5.96,2.09496,8.11,1.66297,14.07
9.48,2.15771,6.91,1.72738,4.29,1.64898,8.11
9.49,3.12667,8.11,1.32148,5.96,1.26613,12.16
9.5,2.01587,5.01,1.64475,5.01,3.02232,10.97
9.51,3.32907,5.01,1.28632,4.77,3.5742,40.05
9.52,2.12354,6.91,2.37252,5.01,0.48583,42.92
9.53,1.566,4.77,-0.64471,5.01,0.10045,25.99
9.54,2.79542,5.96,-1.14336,4.05,0.24671,19.07
9.55,2.20961,4.05,-2.67718,3.81,2.38425,21.22
9.56,3.05583,30.04,0.5857,4.05,1.92715,35.05
9.57,1.84087,20.98,3.16089,6.2,2.39742,15.97
9.58,2.22522,23.84,4.25228,10.01,2.86609,25.03
9.59,2.52116,17.17,5.50855,8.82,1.37883,18.12
9.6,1.69008,11.92,4.13769,5.01,2.33717,28.85
9.61,2.13215,9.06,2.68392,5.25,-0.06528,16.93
9.62,2.11698,11.21,2.79677,5.01,-0.47029,28.85
9.63,1.91309,7.15,2.34813,5.01,0.22882,16.21
9.64,2.42282,8.34,1.53901,5.72,1.80396,12.16
9.65,2.27134,5.96,3.27247,3.81,0.67316,12.87
9.66,1.63648,5.96,3.4177,5.01,0.34066,30.04
9.67,2.0213,7.87,3.33249,3.81,-0.60543,18.12
9.68,2.10817,7.15,0.92633,4.05,1.53705,16.21
9.69,2.59157,6.2,0.7496,4.05,0.86217,4.77
9.7,1.89207,6.2,0.68175,8.82,2.04883,10.01
9.71,3.17407,5.96,2.81467,3.81,1.07871,6.91
9.72,2.26332,4.77,3.81769,5.96,2.98983,5.01
9.73,3.47964,5.01,2.29542,8.82,4.28421,7.87
9.74,1.34477,6.2,3.75067,4.77,3.98344,13.11
9.75,0.60225,5.01,2.76886,7.15,1.82838,5.96
9.76,1.57952,4.77,1.22074,6.91,2.73606,8.11
9.77,1.77662,4.77,1.12973,6.91,1.25601,10.01
9.78,2.39527,5.25,2.94826,4.77,3.1721,4.77
9.79,1.64974,5.01,1.86884,4.77,0.91559,5.25
9.8,3.84358,9.06,1.82613,5.25,0.12035,5.25
9.81,2.43449,5.01,1.21339,4.05,0.5155,7.15
9.82,2.20343,5.25,3.28503,5.01,2.03717,4.77
9.83,2.14144,7.87,4.51865,4.05,0.20427,5.96
9.84,2.87761,4.05,2.17093,6.2,1.19797,5.01
9.85,1.68036,5.72,1.10337,5.01,1.79425,5.25
9.86,2.7643,4.77,-0.19138,5.25,0.05152,9.06
9.87,1.85283,7.15,1.7603,5.01,1.96876,5.25
9.88,1.35652,5.01,0.9109,4.77,1.01703,9.06
9.89,1.44044,7.15,0.57299,6.2,1.09925,8.82
9.9,3.28763,4.77,3.05864,5.01,3.35797,4.77
9.91,3.6127,5.01,3.65702,5.01,2.04319,5.25
9.92,1.95225,5.01,2.5945,5.01,1.71237,5.01
9.93,0.39979,6.91,2.02004,7.87,2.10707,6.2
9.94,0.8662,4.77,2.44823,4.77,1.96758,6.91
9.95,2.71044,6.2,1.33717,5.25,2.14502,5.01
9.96,2.03423,6.2,1.26892,5.01,1.69775,5.01
9.97,2.81668,6.91,1.82294,4.77,1.71211,5.72
9.98,1.39156,7.15,0.88644,4.05,1.71523,5.01
9.99,2.22033,4.77,2.39835,5.25,2.56206,5.96
10.0,1.92974,6.2,3.27713,10.01,2.48244,6.91
10.01,2.53831,5.01,0.6338,4.77,1.54744,10.01
