timestamp_s,pitch_degrees_t1,control_latency_microseconds_t1,pitch_degrees_t2,control_latency_microseconds_t2,pitch_degrees_t3,control_latency_microseconds_t3
8.43,-1.92163,638.96,1.58798,929.83,1.47393,613.21
8.44,-1.13972,610.11,0.50344,929.12,2.66973,662.09
8.45,-2.09543,607.01,1.59536,858.78,-2.23239,642.06
8.46,-0.31302,599.86,1.53884,1067.16,-3.94899,633.0
8.47,-0.61807,616.07,0.93652,1027.11,-6.95079,630.14
8.48,-0.33319,606.06,2.14219,936.03,-8.69982,635.15
8.49,-1.03196,602.96,1.0084,911.24,-8.48798,619.89
8.5,-1.09947,610.83,-0.12542,987.05,-8.04115,617.98
8.51,-1.35034,604.87,0.74062,1240.73,-5.08702,631.09
8.52,-0.60518,625.85,1.21392,1287.94,-1.11502,614.17
8.53,-2.03685,608.92,0.83792,1059.06,0.02298,631.09
8.54,-0.42707,603.68,0.45487,1010.89,0.24818,614.88
8.55,0.50232,618.93,2.89064,1208.07,-0.98778,767.95
8.56,-0.55444,626.09,3.64244,988.96,-0.55736,650.17
8.57,-0.6768,633.96,1.79764,865.94,-0.23002,636.34
8.58,-0.6562,627.99,1.03995,894.07,-1.43919,622.03
8.59,-1.78321,624.9,2.83322,873.09,-1.88976,627.99
8.6,-1.45282,610.59,1.87929,983.0,-0.52116,616.07
8.61,-0.47372,603.91,1.5958,974.89,-1.5503,675.68
8.62,-2.71385,602.01,1.77804,967.98,0.02613,649.93
8.63,-0.54218,613.21,1.70485,875.0,-0.51794,618.93
8.64,-0.11655,595.81,1.04162,1211.17,-0.19773,638.25
8.65,-0.06926,640.63,2.05697,902.89,-2.52007,620.13
8.66,-1.00381,624.18,1.73511,956.06,-2.43616,627.99
8.67,0.31132,607.01,2.16319,850.92,-1.33321,609.16
8.68,-1.25628,598.91,0.47926,774.86,-3.0726,617.98
8.69,-1.32888,617.03,0.03734,938.18,-1.7556,634.19
8.7,-1.33989,594.85,1.26224,899.08,-2.25975,630.86
8.71,-0.82785,604.87,1.51617,801.09,-0.31827,604.87
8.72,-1.9081,598.67,1.31356,743.87,-1.03498,606.06
8.73,-1.27278,619.89,1.62394,702.14,-0.27349,617.03
8.74,-2.27033,616.07,1.70082,726.94,-1.27217,613.21
8.75,-0.10545,621.08,0.67181,724.32,-1.23482,700.95
8.76,-0.77696,632.05,1.01389,720.98,-1.65135,619.89
8.77,-0.76749,623.23,1.97851,653.03,-0.1223,613.93
8.78,-2.03613,650.41,1.04146,736.0,-1.88856,617.03
8.79,-0.46821,607.01,2.07699,656.84,-1.53251,643.25
8.8,-1.24624,604.87,0.46658,830.89,-1.50277,624.18
8.81,-0.00356,591.04,0.78034,929.12,-1.30663,603.91
8.82,-0.34894,623.7,0.80844,966.07,-2.20491,601.05
8.83,-1.58513,607.01,1.69201,1001.83,0.22208,643.01
8.84,-0.67144,598.91,1.32589,851.39,-0.10642,620.84
8.85,-0.70404,622.75,2.13558,726.94,-1.23486,632.76
8.86,-1.85826,607.97,1.40796,817.78,-0.87714,608.21
8.87,-0.97645,629.9,2.66875,705.96,-1.74593,640.15
8.88,-1.04404,624.18,0.26978,773.19,-1.03755,620.13
8.89,-1.18163,617.98,-1.14919,819.21,-1.61273,626.33
8.9,-0.886,617.98,-1.19885,902.89,-1.19187,617.03
8.91,-2.15686,605.11,0.00123,917.91,-1.41313,630.14
8.92,-1.57547,594.85,1.08328,713.83,-1.37891,758.17
8.93,-1.34603,602.01,1.33739,856.88,-1.6994,732.18
8.94,-1.2266,633.0,1.01803,815.15,-0.27529,655.17
8.95,-1.90779,766.99,1.79819,1151.08,-1.03863,639.2
8.96,-0.21491,822.78,1.55952,1003.03,-1.21936,687.84
8.97,-0.45112,737.91,1.55447,942.95,-0.75533,627.99
8.98,-0.66667,1274.11,1.80877,723.84,-2.77387,675.92
8.99,-1.16283,777.01,0.97104,663.76,-3.57239,625.85
9.0,-1.22502,703.1,0.98745,667.1,-1.50638,638.25
9.01,-1.90794,715.97,1.53489,668.29,-1.45497,638.01
9.02,0.41714,656.84,1.1139,635.15,-1.17328,619.89
9.03,-2.83344,629.19,0.70042,660.9,-1.28157,595.09
9.04,-5.44435,636.1,2.80576,621.08,-1.78669,618.93
9.05,-6.44896,637.05,2.01883,640.87,-0.14635,634.91
9.06,-8.78636,642.06,1.34011,622.03,-2.25131,614.17
9.07,-10.06676,617.98,1.91587,617.03,-0.10003,611.07
9.08,-7.82982,674.25,1.05435,638.25,0.04289,608.21
9.09,-4.12386,635.15,1.5714,616.07,0.2006,641.82
9.1,-1.0831,633.96,1.10067,622.99,-1.4807,641.11
9.11,0.2421,630.14,0.89363,629.9,-1.02099,636.1
9.12,0.63503,612.97,2.15279,631.09,-1.94632,621.8
9.13,-1.60931,633.0,0.19586,638.96,-2.07806,612.97
9.14,-1.03843,624.9,-0.76806,610.11,-0.24823,628.95
9.15,-1.91877,589.13,0.48932,625.13,-0.36695,619.17
9.16,-0.26726,628.95,0.86313,619.89,-1.44037,638.25
9.17,-1.71702,609.16,1.53084,612.26,0.13488,610.11
9.18,-1.37032,606.78,1.01937,606.06,-0.02213,627.99
9.19,-2.72914,607.01,0.63543,595.81,-0.70335,603.91
9.2,0.34335,597.0,2.90046,630.14,-0.64089,605.11
9.21,1.31732,628.95,-0.07154,612.02,-2.19835,601.05
9.22,0.64517,607.97,-0.70875,619.89,-0.45204,617.98
9.23,-0.0375,633.24,-1.46397,603.91,0.2008,622.99
9.24,-2.22112,614.88,0.8496,597.95,1.27853,614.88
9.25,-1.72558,617.98,-0.60743,861.88,0.26979,627.99
9.26,-1.64649,615.12,0.76852,627.99,-0.92599,607.01
9.27,-0.75893,627.99,1.61294,753.88,-0.44867,628.95
9.28,-2.63343,609.87,0.20202,840.19,-0.11445,614.88
9.29,-0.50946,625.85,1.71943,634.19,-2.65697,602.25
9.3,-0.49159,617.98,0.83749,791.07,-1.1615,603.91
9.31,-0.65845,610.11,2.0691,681.16,-2.07095,603.91
9.32,-1.88141,641.11,3.68532,614.88,-0.99886,666.14
9.33,-2.39176,628.95,2.8924,602.25,-0.86485,633.72
9.34,-1.46375,627.99,1.96456,606.06,-0.97796,640.15
9.35,-2.45626,615.12,1.56342,646.83,-2.27221,623.94
9.36,-1.3712,601.05,2.47478,603.68,-1.0587,603.91
9.37,-3.19399,605.82,0.22501,749.11,-2.33251,622.75
9.38,-1.50553,647.31,-0.58205,604.15,0.52123,615.12
9.39,-2.61784,624.9,0.38655,603.91,1.23393,627.04
9.4,0.00767,601.05,1.10813,620.13,1.84156,616.79
9.41,1.44645,589.13,0.97109,988.96,0.35663,598.91
9.42,1.38446,636.1,2.79246,760.08,-0.48423,621.08
9.43,0.58642,617.98,2.29121,690.22,-1.64587,617.03
9.44,-1.42219,629.9,0.80656,846.15,-1.11927,615.84
9.45,-0.97658,640.15,2.49511,661.85,-1.64801,624.18
9.46,-1.66521,592.23,2.20533,631.09,-0.87065,618.22
9.47,-1.16619,615.12,1.44344,605.82,-0.70157,628.95
9.48,-1.69582,639.92,2.87682,627.76,-1.78284,616.79
9.49,-1.17763,591.75,2.98371,611.78,-1.57331,659.94
9.5,-2.6529,694.04,0.6067,643.73,-0.81057,613.93
9.51,-1.7401,609.64,1.20026,595.81,-1.8031,617.03
9.52,-2.56177,671.86,1.6656,613.93,-2.63979,671.86
9.53,-2.71175,632.05,0.59903,600.1,-0.18426,632.05
9.54,-0.1377,613.93,2.48471,587.7,-0.38283,609.16
9.55,0.15002,638.01,2.6729,653.03,-0.04181,972.99
9.56,-0.16799,626.8,0.52783,613.93,-1.62139,840.9
9.57,-1.69275,646.83,1.60383,605.82,-0.58775,679.97
9.58,-1.72069,653.98,0.07802,626.09,-0.66841,643.97
9.59,-0.73086,611.78,0.41254,644.92,-2.19257,655.17
9.6,-2.01288,633.96,1.8855,614.17,-2.92941,688.08
9.61,-1.26021,604.15,1.99787,627.99,-1.44941,640.15
9.62,-1.09836,620.13,1.2351,650.88,-0.93759,648.02
9.63,-2.16348,611.78,2.21727,643.01,-1.63052,620.13
9.64,-0.40268,611.07,-0.03979,638.96,-1.5107,632.05
9.65,0.54673,625.85,-0.67339,602.01,-1.61922,635.86
9.66,-0.46686,607.25,0.06986,610.11,-1.14987,617.98
9.67,-1.37795,613.93,2.43055,612.74,-2.52733,657.8
9.68,-0.62216,608.92,2.90572,596.05,-1.47973,630.14
9.69,-1.20966,621.08,1.00297,607.97,-2.33539,625.85
9.7,-1.09613,593.19,-0.61611,642.06,-0.15111,616.07
9.71,-1.79913,645.16,0.1257,608.92,0.05672,617.27
9.72,-1.92514,600.1,0.7699,634.91,-0.50341,656.13
9.73,-0.67699,621.08,0.65462,608.92,-1.17296,611.07
9.74,-2.406,603.2,2.78845,625.13,-0.93829,633.96
9.75,-1.14,601.29,4.15446,635.15,-2.57283,605.11
9.76,0.26072,593.9,1.33457,609.87,-2.05875,619.89
9.77,-0.17848,602.96,0.00528,619.17,-1.99299,620.13
9.78,-1.78881,655.17,0.13992,674.01,-0.62153,604.15
9.79,-0.7642,616.07,1.38661,612.02,-2.77568,678.06
9.8,0.23535,619.89,2.17916,622.03,-3.71168,625.85
9.81,-0.94401,597.95,-0.13146,615.84,-1.94581,697.14
9.82,-0.50627,612.02,1.17741,613.93,-1.22852,648.98
9.83,-1.29679,592.23,1.97382,607.73,-2.81938,603.91
9.84,-0.59426,604.15,1.02792,603.91,-2.41132,648.02
9.85,-2.69707,626.09,1.72226,638.96,-1.18315,634.91
9.86,-2.69995,637.29,0.40086,598.91,-2.52713,628.23
9.87,-1.15986,615.84,1.61952,589.61,-1.50513,621.08
9.88,-2.00214,617.03,0.30665,627.28,-2.49337,607.97
9.89,-1.80489,610.83,-0.64322,603.91,-2.3098,606.06
9.9,-0.61358,601.29,0.6684,608.92,-0.52175,637.05
9.91,-1.27567,605.82,1.22766,606.06,-2.04908,607.97
9.92,-0.68305,611.07,1.05174,608.92,-0.75924,604.87
9.93,-2.9716,591.99,2.01783,629.19,-0.75975,662.8
9.94,-1.5889,618.93,1.28517,612.97,-1.14144,602.01
9.95,-0.8485,590.09,1.44401,610.83,-1.66412,621.8
9.96,-1.72213,732.9,1.85637,602.96,-1.23752,604.15
9.97,-1.11515,772.71,1.37497,607.01,-2.33658,612.74
9.98,-1.34186,964.16,1.70666,635.86,-1.83543,617.98
9.99,-0.86075,903.84,1.23513,606.06,-1.25161,622.99
10.0,-2.44704,827.79,2.45568,611.07,-2.0732,617.98
10.01,-1.98312,753.88,0.08309,940.08,-1.77087,615.12
